Ano|Distrito|Inscritos|Votantes|Brancos|Nulos|Partido|Votos|Mandatos|Previsão (%)|Abstenção|Inscritos_totais|abstenção_totais|Visão
2025|Bragança|132779,0|60631,0|1436,0|1415,0|AD|25400,0|2,0|0,4189|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|PS|17714,0|1,0|0,2922|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|CH|12200,0|0,0|0,20120000000000002|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|CDU|635,0|0,0|0,0105|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|BE|688,0|0,0|0,0113|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|IL|1597,0|0,0|0,0263|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|PAN|626,0|0,0|0,0103|0,5219|10850615|0,44|Sondagens
2025|Bragança|132779,0|60631,0|1436,0|1415,0|L|631,0|0,0|0,0104|0,5219|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|PS|32849,0|2,0|0,3342|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|AD|28964,0|1,0|0,29469999999999996|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|CH|21386,0|1,0|0,21760000000000002|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|BE|2192,0|0,0|0,0223|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|CDU|2176,0|0,0|0,022099999999999998|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|IL|3612,0|0,0|0,036699999999999997|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|L|2079,0|0,0|0,021099999999999997|0,3632|10850615|0,44|Sondagens
2025|Castelo Branco|162590,0|98297,0|2943,0|2297,0|PAN|775,0|0,0|0,0079|0,3632|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|PS|72870,0|4,0|0,3211|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|AD|71945,0|3,0|0,317|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|CH|36876,0|2,0|0,1625|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|BE|6035,0|0,0|0,026600000000000002|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|CDU|7251,0|0,0|0,0319|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|IL|11327,0|0,0|0,0499|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|L|7161,0|0,0|0,0316|0,3558|10850615|0,44|Sondagens
2025|Coimbra|370800,0|226959,0|8155,0|3755,0|PAN|3548,0|0,0|0,015600000000000001|0,3558|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|PS|3389,0|1,0|0,1832|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|AD|2923,0|0,0|0,158|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|CH|3605,0|1,0|0,1949|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|CDU|222,0|0,0|0,012|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|BE|292,0|0,0|0,0158|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|PAN|352,0|0,0|0,0191|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|L|391,0|0,0|0,021099999999999997|0,8793000000000001|10850615|0,44|Sondagens
2025|Europa|947984,0|18496,0|1665,0|94261,0|IL|436,0|0,0|0,0236|0,8793000000000001|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|PS|27489,0|1,0|0,3201|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|AD|19998,0|1,0|0,2328|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|CDU|10810,0|0,0|0,1259|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|CH|18720,0|1,0|0,218|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|BE|1830,0|0,0|0,0213|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|IL|2025,0|0,0|0,0236|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|L|1816,0|0,0|0,021099999999999997|0,33030000000000004|10850615|0,44|Sondagens
2025|Évora|132631,0|85887,0|1866,0|1070,0|PAN|677,0|0,0|0,0079|0,33030000000000004|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|PS|43662,0|3,0|0,24559999999999998|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|AD|41611,0|3,0|0,2341|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|CH|52570,0|3,0|0,2957|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|BE|5929,0|0,0|0,0334|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|CDU|6513,0|0,0|0,0366|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|IL|11214,0|0,0|0,06309999999999999|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|L|5610,0|0,0|0,0316|0,5134000000000001|10850615|0,44|Sondagens
2025|Faro|383980,0|177781,0|6026,0|3038,0|PAN|4124,0|0,0|0,0232|0,5134000000000001|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|AD|18414,0|1,0|0,27|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|PS|10107,0|0,0|0,1482|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|CH|13725,0|1,0|0,20120000000000002|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|IL|1466,0|0,0|0,0215|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|PAN|1801,0|0,0|0,0264|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|BE|1300,0|0,0|0,0191|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|CDU|666,0|0,0|0,0098|0,8417|10850615|0,44|Sondagens
2025|Fora da Europa|636515,0|68212,0|568,0|31980,0|L|718,0|0,0|0,0105|0,8417|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|AD|25520,0|1,0|0,35960000000000003|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|PS|22096,0|1,0|0,31129999999999997|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|CH|14749,0|1,0|0,2078|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|BE|1172,0|0,0|0,0165|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|CDU|1407,0|0,0|0,019799999999999998|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|IL|1673,0|0,0|0,0236|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|L|943,0|0,0|0,013300000000000001|0,4606|10850615|0,44|Sondagens
2025|Guarda|139520,0|70975,0|2241,0|2041,0|PAN|559,0|0,0|0,0079|0,4606|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|AD|89541,0|4,0|0,3624|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|PS|55741,0|3,0|0,2256|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|CH|53759,0|2,0|0,21760000000000002|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|BE|5374,0|0,0|0,0217|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|CDU|5996,0|0,0|0,024300000000000002|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|IL|18060,0|1,0|0,0731|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|PAN|3863,0|0,0|0,015600000000000001|0,36729999999999996|10850615|0,44|Sondagens
2025|Leiria|412030,0|247099,0|8597,0|4995,0|L|7797,0|0,0|0,0316|0,36729999999999996|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|AD|45891,0|3,0|0,3696|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|PS|24499,0|2,0|0,1973|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|CH|23810,0|1,0|0,1917|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|IL|5806,0|0,0|0,046799999999999994|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|CDU|2238,0|0,0|0,018000000000000002|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|BE|2010,0|0,0|0,016200000000000003|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|PAN|2320,0|0,0|0,0187|0,4941|10850615|0,44|Sondagens
2025|Madeira|255796,0|124179,0|1642,0|3586,0|L|1650,0|0,0|0,013300000000000001|0,4941|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|PS|18993,0|1,0|0,33159999999999995|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|AD|13918,0|0,0|0,243|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|CH|14920,0|1,0|0,2605|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|CDU|3950,0|0,0|0,069|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|BE|1017,0|0,0|0,0178|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|IL|1508,0|0,0|0,0263|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|L|603,0|0,0|0,0105|0,3538|10850615|0,44|Sondagens
2025|Portalegre|92543,0|57269,0|1536,0|996,0|PAN|451,0|0,0|0,0079|0,3538|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|PS|66084,0|3,0|0,2734|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|AD|68944,0|3,0|0,2853|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|CH|61271,0|3,0|0,2535|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|CDU|11056,0|0,0|0,045700000000000005|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|BE|6016,0|0,0|0,024900000000000002|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|IL|12062,0|0,0|0,0499|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|L|5111,0|0,0|0,021099999999999997|0,3306|10850615|0,44|Sondagens
2025|Santarém|377452,0|241670,0|6999,0|3997,0|PAN|3778,0|0,0|0,015600000000000001|0,3306|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|PS|147977,0|7,0|0,3036|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|AD|86436,0|4,0|0,1773|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|CDU|44026,0|2,0|0,09029999999999999|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|CH|106233,0|5,0|0,218|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|BE|18062,0|0,0|0,0371|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|IL|30744,0|1,0|0,06309999999999999|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|PAN|12731,0|0,0|0,026099999999999998|0,3317|10850615|0,44|Sondagens
2025|Setúbal|754775,0|487405,0|10866,0|6145,0|L|20451,0|0,0|0,042|0,3317|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|AD|50131,0|2,0|0,3697|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|PS|37083,0|2,0|0,2735|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|CH|27320,0|1,0|0,20149999999999998|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|BE|2349,0|0,0|0,0173|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|CDU|3052,0|0,0|0,0225|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|IL|6339,0|0,0|0,046799999999999994|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|L|2868,0|0,0|0,021099999999999997|0,39049999999999996|10850615|0,44|Sondagens
2025|Viana do Castelo|232603,0|135589,0|4009,0|2174,0|PAN|1068,0|0,0|0,0079|0,39049999999999996|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|AD|40919,0|2,0|0,4131|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|PS|28911,0|2,0|0,2919|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|CH|18340,0|1,0|0,18510000000000001|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|BE|1115,0|0,0|0,0113|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|CDU|1359,0|0,0|0,0137|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|PAN|781,0|0,0|0,0079|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|L|1042,0|0,0|0,0105|0,4987|10850615|0,44|Sondagens
2025|Vila Real|206902,0|99058,0|2246,0|2416,0|IL|2609,0|0,0|0,0263|0,4987|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|AD|75780,0|4,0|0,3796|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|PS|52880,0|2,0|0,26489999999999997|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|CH|41485,0|2,0|0,2078|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|BE|3320,0|0,0|0,0166|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|CDU|2330,0|0,0|0,011699999999999999|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|IL|7335,0|0,0|0,036699999999999997|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|PAN|1573,0|0,0|0,0079|0,37579999999999997|10850615|0,44|Sondagens
2025|Viseu|334060,0|199629,0|5187,0|3704,0|L|4674,0|0,0|0,023399999999999997|0,37579999999999997|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|PS|1607392,0|76,0|0,2865|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|AD|1781392,0|81,0|0,3175|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|IL|358526,0|11,0|0,0639|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|BE|135837,0|2,0|0,0242|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|CDU|218095,0|5,0|0,038900000000000004|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|CH|1143007,0|52,0|0,20370000000000002|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|L|195112,0|3,0|0,0348|0,4515|10850615|0,44|Sondagens
2025| Totais|10850615,0|5610548,0|148618,0|192396,0|PAN|93802,0|0,0|0,0167|0,4515|10850615|0,44|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|AD|148861,0|7,0|0,35|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|BE|17383,0|0,0|0,04|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|CDU|5829,0|0,0|0,01|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|CH|73122,0|3,0|0,17|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|IL|21671,0|1,0|0,05|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|L|9519,0|0,0|0,02|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|PAN|7302,0|0,0|0,02|0,3400665954404862|10813643|0,4016|Sondagens
2024|Aveiro|642086,0|423734,0|7030,0|4528,0|PS|117369,0|5,0|0,28|0,3400665954404862|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|AD|12890,0|1,0|0,17|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|BE|3393,0|0,0|0,04|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|CDU|11570,0|0,0|0,15|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|CH|16595,0|1,0|0,22|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|IL|1708,0|0,0|0,02|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|L|1369,0|0,0|0,02|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|PAN|943,0|0,0|0,01|0,35354570032409194|10813643|0,4016|Sondagens
2024|Beja|119102,0|76994,0|1172,0|935,0|PS|24408,0|1,0|0,32|0,35354570032409194|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|AD|184493,0|8,0|0,33|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|BE|21403,0|0,0|0,04|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|CDU|10130,0|0,0|0,02|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|CH|93859,0|4,0|0,17|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|IL|33935,0|1,0|0,06|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|L|12928,0|0,0|0,02|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|PAN|7936,0|0,0|0,01|0,28687045287913826|10813643|0,4016|Sondagens
2024|Braga|780164,0|556358,0|9590,0|5162,0|PS|157123,0|6,0|0,28|0,28687045287913826|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|AD|29069,0|2,0|0,4|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|BE|1403,0|0,0|0,02|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|CDU|774,0|0,0|0,01|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|CH|13220,0|0,0|0,18|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|IL|1241,0|0,0|0,02|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|L|727,0|0,0|0,01|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|PAN|598,0|0,0|0,01|0,45859193967797457|10813643|0,4016|Sondagens
2024|Bragança|134213,0|72664,0|892,0|966,0|PS|21539,0|1,0|0,3|0,45859193967797457|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|AD|30812,0|1,0|0,28|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|BE|4450,0|0,0|0,04|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|CDU|2373,0|0,0|0,02|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|CH|21141,0|1,0|0,2|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|IL|2961,0|0,0|0,03|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|L|2172,0|0,0|0,02|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|PAN|1427,0|0,0|0,01|0,3381750602159215|10813643|0,4016|Sondagens
2024|Castelo Branco|163578,0|108260,0|1530,0|1447,0|PS|37067,0|2,0|0,34|0,3381750602159215|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|AD|74040,0|3,0|0,31|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|BE|12371,0|0,0|0,05|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|CDU|6819,0|0,0|0,03|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|CH|37428,0|2,0|0,15|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|IL|9592,0|0,0|0,04|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|L|6890,0|0,0|0,03|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|PAN|3839,0|0,0|0,02|0,34868157377296116|10813643|0,4016|Sondagens
2024|Coimbra|371769,0|242140,0|4797,0|2558,0|PS|79120,0|4,0|0,33|0,34868157377296116|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|AD|20051,0|1,0|0,22|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|BE|3816,0|0,0|0,04|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|CDU|9771,0|0,0|0,11|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|CH|17850,0|1,0|0,2|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|IL|2228,0|0,0|0,02|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|L|1774,0|0,0|0,02|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|PAN|1001,0|0,0|0,01|0,3299325337331334|10813643|0,4016|Sondagens
2024|Évora|133400,0|89387,0|1252,0|791,0|PS|29310,0|1,0|0,33|0,3299325337331334|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|AD|52681,0|3,0|0,22|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|BE|13555,0|0,0|0,06|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|CDU|7488,0|0,0|0,03|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|CH|64081,0|3,0|0,27|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|IL|10736,0|0,0|0,05|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|L|6492,0|0,0|0,03|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|PAN|6092,0|0,0|0,03|0,3824558917682127|10813643|0,4016|Sondagens
2024|Faro|381108,0|235351,0|3401,0|2650,0|PS|59856,0|3,0|0,25|0,3824558917682127|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|AD|29013,0|1,0|0,34|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|BE|2299,0|0,0|0,03|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|CDU|1331,0|0,0|0,02|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|CH|15837,0|1,0|0,19|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|IL|1910,0|0,0|0,02|0,39719987239924864|10813643|0,4016|Sondagens
2024|Guarda|141065,0|85034,0|1163,0|1290,0|L|1153,0|0,0|0,01|0,39719987239924864|10813643|0,4016|Sondagens
